init_node	term_node	capacity	length	free_flow_time	b	power	speed	toll	link_type
30	152	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
30	160	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
30	953	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
31	169	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
31	171	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
31	216	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
31	217	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
32	340	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
32	341	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
32	345	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
32	352	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
33	343	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
33	347	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
33	348	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
33	476	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
34	632	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
34	633	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
34	634	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
34	637	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
35	597	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
35	710	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
35	711	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
35	712	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
36	479	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
36	493	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
36	494	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
36	497	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
37	299	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
37	739	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
37	744	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
37	846	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
38	294	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
38	749	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
38	779	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
38	782	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
39	294	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
39	297	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
39	299	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
39	739	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
40	796	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
40	800	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
40	801	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
40	897	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
41	701	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
41	704	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
41	705	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
41	736	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
42	830	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
42	912	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
42	913	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
42	915	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
43	721	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
43	794	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
43	795	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
43	796	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
44	706	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
44	708	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
44	719	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
44	724	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
45	846	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
45	930	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
45	934	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
45	936	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
46	844	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
46	860	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
46	861	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
46	863	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
47	856	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
47	857	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
47	861	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
47	864	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
48	292	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
48	302	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
48	785	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
48	789	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
49	693	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
49	696	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
49	697	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
49	698	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
50	139	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
50	584	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
50	586	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
50	587	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
51	529	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
51	530	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
51	531	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
51	951	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
52	247	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
52	248	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
52	369	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
52	370	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
53	247	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
53	248	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
53	249	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
53	250	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
54	209	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
54	211	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
54	213	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
54	218	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
55	420	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
55	421	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
55	425	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
55	426	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
56	121	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
56	122	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
56	129	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
56	449	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
57	276	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
57	354	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
57	356	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
57	358	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
58	124	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
58	125	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
58	277	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
58	285	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
59	264	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
59	269	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
59	457	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
59	700	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
60	263	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
60	265	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
60	267	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
60	272	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
61	264	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
61	269	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
61	270	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
61	700	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
62	204	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
62	206	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
62	264	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
62	266	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
63	268	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
63	272	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
63	273	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
63	323	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
64	545	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
64	551	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
64	554	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
64	644	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
65	144	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
65	184	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
65	551	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
65	555	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
66	144	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
66	145	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
66	146	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
66	219	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
67	552	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
67	583	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
67	584	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
67	617	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
68	602	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
68	609	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
68	612	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
68	941	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
69	602	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
69	604	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
69	612	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
69	939	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
70	147	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
70	163	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
70	175	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
70	522	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
71	344	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
71	346	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
71	349	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
71	350	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
72	515	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
72	524	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
72	526	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
72	527	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
73	435	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
73	445	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
73	507	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
73	508	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
74	338	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
74	342	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
74	509	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
74	957	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
75	558	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
75	559	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
75	585	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
75	608	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
76	534	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
76	543	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
76	601	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
76	603	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
77	479	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
77	480	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
77	483	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
77	484	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
78	771	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
78	776	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
78	777	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
78	778	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
79	303	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
79	738	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
79	742	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
79	779	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
80	102	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
80	776	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
80	777	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
80	959	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
81	322	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
81	324	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
81	374	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
81	378	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
82	571	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
82	574	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
82	575	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
82	579	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
83	224	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
83	225	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
83	238	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
83	274	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
84	209	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
84	307	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
84	308	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
84	309	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
85	110	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
85	355	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
85	361	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
85	625	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
86	272	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
86	273	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
86	310	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
86	323	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
87	620	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
87	643	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
87	924	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
87	925	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
88	401	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
88	402	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
88	546	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
88	548	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
89	147	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
89	148	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
89	163	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
89	175	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
90	108	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
90	518	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
90	520	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
90	521	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
91	187	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
91	188	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
91	215	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
91	611	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
92	257	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
92	611	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
92	711	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
92	839	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
93	597	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
93	611	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
93	710	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
93	716	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
94	311	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
94	312	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
94	764	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
94	765	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
95	190	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
95	199	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
95	517	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
95	967	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
96	738	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
96	745	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
96	777	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
96	894	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
97	835	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
98	518	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
98	519	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
99	100	2400.0	1.0	0.333333	1.0	4.0	0.0	0.0	1
99	915	2400.0	142.0	4.666667	1.0	4.0	0.0	0.0	1
100	99	2400.0	1.0	0.333333	1.0	4.0	0.0	0.0	1
102	80	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
102	959	2400.0	24.0	0.666667	1.0	4.0	0.0	0.0	1
103	377	600.0	315.0	8.0	1.0	4.0	0.0	0.0	1
103	434	600.0	240.0	6.0	1.0	4.0	0.0	0.0	1
104	103	600.0	196.0	5.0	1.0	4.0	0.0	0.0	1
106	109	900.0	25.0	1.0	1.0	4.0	0.0	0.0	1
106	112	2800.0	414.0	12.666667	1.0	4.0	0.0	0.0	1
