init_node	term_node	capacity	length	free_flow_time	b	power	speed	toll	link_type
20	212	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
20	215	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
20	324	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
21	205	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
21	314	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
21	315	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
21	349	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
22	352	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
22	355	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
22	356	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
22	357	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
23	166	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
23	351	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
23	352	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
23	353	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
24	238	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
24	239	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
24	242	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
24	243	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
25	206	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
25	214	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
25	218	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
26	58	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
26	59	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
26	60	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
26	61	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
27	11	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
27	28	2800.0	25.0	3.666667	1.0	4.0	0.0	0.0	1
27	188	2800.0	24.0	1.0	1.0	4.0	0.0	0.0	1
28	32	2800.0	54.0	3.666667	1.0	4.0	0.0	0.0	1
28	109	2400.0	394.0	10.0	1.0	4.0	0.0	0.0	1
29	30	2800.0	33.0	3.0	1.0	4.0	0.0	0.0	1
29	40	2800.0	21.0	0.333333	1.0	4.0	0.0	0.0	1
30	33	2800.0	35.0	7.0	1.0	4.0	0.0	0.0	1
30	189	2800.0	48.0	11.333333	1.0	4.0	0.0	0.0	1
31	34	2800.0	21.0	0.666667	1.0	4.0	0.0	0.0	1
32	33	2800.0	24.0	5.333333	1.0	4.0	0.0	0.0	1
32	40	2800.0	61.0	1.666667	1.0	4.0	0.0	0.0	1
33	27	2800.0	55.0	3.0	1.0	4.0	0.0	0.0	1
33	189	2800.0	28.0	2.0	1.0	4.0	0.0	0.0	1
34	31	2800.0	21.0	0.333333	1.0	4.0	0.0	0.0	1
34	35	2800.0	82.0	3.333333	1.0	4.0	0.0	0.0	1
34	361	600.0	327.0	11.0	1.0	4.0	0.0	0.0	1
35	39	2800.0	9.0	0.333333	1.0	4.0	0.0	0.0	1
35	163	2400.0	28.0	2.0	1.0	4.0	0.0	0.0	1
36	31	2800.0	82.0	2.333333	1.0	4.0	0.0	0.0	1
36	35	2800.0	20.0	0.333333	1.0	4.0	0.0	0.0	1
36	86	2800.0	111.0	3.666667	1.0	4.0	0.0	0.0	1
37	12	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
37	38	2800.0	132.0	3.666667	1.0	4.0	0.0	0.0	1
38	12	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
38	29	2800.0	88.0	4.666667	1.0	4.0	0.0	0.0	1
39	36	2800.0	19.0	1.333333	1.0	4.0	0.0	0.0	1
40	29	2800.0	21.0	0.333333	1.0	4.0	0.0	0.0	1
40	41	2800.0	82.0	2.333333	1.0	4.0	0.0	0.0	1
41	65	2800.0	209.0	10.666667	1.0	4.0	0.0	0.0	1
42	44	2800.0	315.0	22.0	1.0	4.0	0.0	0.0	1
43	42	2800.0	306.0	6.666667	1.0	4.0	0.0	0.0	1
43	44	2400.0	14.0	0.666667	1.0	4.0	0.0	0.0	1
43	361	2800.0	363.0	12.666667	1.0	4.0	0.0	0.0	1
44	43	2400.0	14.0	0.333333	1.0	4.0	0.0	0.0	1
44	45	2800.0	43.0	1.333333	1.0	4.0	0.0	0.0	1
45	43	2800.0	51.0	6.333333	1.0	4.0	0.0	0.0	1
45	67	2800.0	1036.0	27.666667	1.0	4.0	0.0	0.0	1
46	19	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
46	47	2800.0	45.0	1.333333	1.0	4.0	0.0	0.0	1
47	52	2800.0	22.0	0.666667	1.0	4.0	0.0	0.0	1
47	141	2400.0	74.0	2.0	1.0	4.0	0.0	0.0	1
48	49	2800.0	106.0	3.0	1.0	4.0	0.0	0.0	1
49	19	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
49	46	2800.0	14.0	0.333333	1.0	4.0	0.0	0.0	1
49	334	2800.0	255.0	6.0	1.0	4.0	0.0	0.0	1
50	51	2800.0	85.0	3.333333	1.0	4.0	0.0	0.0	1
51	48	2800.0	18.0	0.666667	1.0	4.0	0.0	0.0	1
51	138	2400.0	201.0	4.666667	1.0	4.0	0.0	0.0	1
52	53	2800.0	112.0	3.666667	1.0	4.0	0.0	0.0	1
53	54	2800.0	24.0	0.666667	1.0	4.0	0.0	0.0	1
53	263	2400.0	252.0	6.0	1.0	4.0	0.0	0.0	1
54	57	2800.0	34.0	1.666667	1.0	4.0	0.0	0.0	1
55	50	2800.0	747.0	31.333333	1.0	4.0	0.0	0.0	1
55	56	600.0	17.0	0.333333	1.0	4.0	0.0	0.0	1
56	55	600.0	17.0	0.333333	1.0	4.0	0.0	0.0	1
56	264	600.0	416.0	13.333333	1.0	4.0	0.0	0.0	1
57	50	2800.0	23.0	2.0	1.0	4.0	0.0	0.0	1
57	56	2800.0	748.0	20.333333	1.0	4.0	0.0	0.0	1
58	26	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
58	59	2800.0	8.0	0.333333	1.0	4.0	0.0	0.0	1
59	26	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
59	171	2400.0	42.0	1.0	1.0	4.0	0.0	0.0	1
60	26	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
60	61	2800.0	8.0	0.666667	1.0	4.0	0.0	0.0	1
61	26	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
61	66	2800.0	30.0	6.0	1.0	4.0	0.0	0.0	1
62	60	2800.0	23.0	1.0	1.0	4.0	0.0	0.0	1
62	171	2400.0	43.0	1.666667	1.0	4.0	0.0	0.0	1
63	65	2800.0	418.0	19.333333	1.0	4.0	0.0	0.0	1
63	94	900.0	542.0	34.666667	1.0	4.0	0.0	0.0	1
64	12	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
64	65	900.0	160.0	4.0	1.0	4.0	0.0	0.0	1
65	12	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
65	37	2800.0	73.0	2.333333	1.0	4.0	0.0	0.0	1
65	63	2800.0	418.0	22.333333	1.0	4.0	0.0	0.0	1
65	190	900.0	658.0	31.0	1.0	4.0	0.0	0.0	1
65	248	900.0	286.0	13.333333	1.0	4.0	0.0	0.0	1
66	45	2800.0	1059.0	30.666667	1.0	4.0	0.0	0.0	1
67	58	2800.0	45.0	2.0	1.0	4.0	0.0	0.0	1
68	6	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
68	151	2400.0	159.0	5.333333	1.0	4.0	0.0	0.0	1
69	6	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
69	68	2400.0	108.0	3.0	1.0	4.0	0.0	0.0	1
70	6	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
70	71	2400.0	102.0	4.0	1.0	4.0	0.0	0.0	1
71	6	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
71	69	2400.0	196.0	7.333333	1.0	4.0	0.0	0.0	1
71	196	2400.0	450.0	20.333333	1.0	4.0	0.0	0.0	1
71	288	600.0	282.0	8.0	1.0	4.0	0.0	0.0	1
72	73	2800.0	60.0	2.0	1.0	4.0	0.0	0.0	1
72	74	2800.0	22.0	0.333333	1.0	4.0	0.0	0.0	1
73	74	2800.0	68.0	1.666667	1.0	4.0	0.0	0.0	1
73	78	2800.0	43.0	1.333333	1.0	4.0	0.0	0.0	1
73	232	600.0	234.0	9.0	1.0	4.0	0.0	0.0	1
74	72	2800.0	22.0	0.333333	1.0	4.0	0.0	0.0	1
74	80	2800.0	65.0	2.666667	1.0	4.0	0.0	0.0	1
75	76	2400.0	169.0	4.333333	1.0	4.0	0.0	0.0	1
75	115	2400.0	18.0	0.333333	1.0	4.0	0.0	0.0	1
76	75	2400.0	169.0	7.666667	1.0	4.0	0.0	0.0	1
76	77	2800.0	160.0	3.333333	1.0	4.0	0.0	0.0	1
76	341	2800.0	522.0	15.666667	1.0	4.0	0.0	0.0	1
79	72	2800.0	62.0	2.333333	1.0	4.0	0.0	0.0	1
79	80	600.0	23.0	3.0	1.0	4.0	0.0	0.0	1
80	75	600.0	321.0	18.0	1.0	4.0	0.0	0.0	1
80	187	2800.0	17.0	0.666667	1.0	4.0	0.0	0.0	1
81	82	900.0	74.0	2.0	1.0	4.0	0.0	0.0	1
81	92	900.0	21.0	0.666667	1.0	4.0	0.0	0.0	1
82	85	900.0	49.0	9.0	1.0	4.0	0.0	0.0	1
82	96	900.0	23.0	0.666667	1.0	4.0	0.0	0.0	1
83	9	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
83	84	2400.0	40.0	1.666667	1.0	4.0	0.0	0.0	1
84	9	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
84	95	900.0	38.0	2.333333	1.0	4.0	0.0	0.0	1
84	97	2400.0	14.0	0.333333	1.0	4.0	0.0	0.0	1
85	103	2400.0	62.0	1.666667	1.0	4.0	0.0	0.0	1
85	125	900.0	31.0	3.0	1.0	4.0	0.0	0.0	1
86	7	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
86	36	2800.0	111.0	6.333333	1.0	4.0	0.0	0.0	1
86	87	2800.0	100.0	3.0	1.0	4.0	0.0	0.0	1
86	233	600.0	32.0	0.666667	1.0	4.0	0.0	0.0	1
87	7	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
87	86	2800.0	100.0	4.666667	1.0	4.0	0.0	0.0	1
87	89	2800.0	166.0	5.333333	1.0	4.0	0.0	0.0	1
88	7	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
88	86	600.0	184.0	6.0	1.0	4.0	0.0	0.0	1
88	89	600.0	119.0	6.0	1.0	4.0	0.0	0.0	1
89	7	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
89	87	2800.0	166.0	6.0	1.0	4.0	0.0	0.0	1
89	88	600.0	119.0	3.666667	1.0	4.0	0.0	0.0	1
89	93	2800.0	190.0	9.333333	1.0	4.0	0.0	0.0	1
90	81	900.0	89.0	2.666667	1.0	4.0	0.0	0.0	1
90	83	2400.0	133.0	3.666667	1.0	4.0	0.0	0.0	1
90	91	2400.0	20.0	0.666667	1.0	4.0	0.0	0.0	1
91	90	2800.0	20.0	0.666667	1.0	4.0	0.0	0.0	1
91	249	900.0	511.0	23.333333	1.0	4.0	0.0	0.0	1
92	81	900.0	21.0	0.666667	1.0	4.0	0.0	0.0	1
92	91	900.0	100.0	4.666667	1.0	4.0	0.0	0.0	1
93	89	2800.0	190.0	8.333333	1.0	4.0	0.0	0.0	1
93	101	600.0	244.0	8.666667	1.0	4.0	0.0	0.0	1
93	330	2800.0	217.0	11.333333	1.0	4.0	0.0	0.0	1
94	90	900.0	175.0	9.0	1.0	4.0	0.0	0.0	1
95	9	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
95	99	900.0	144.0	10.333333	1.0	4.0	0.0	0.0	1
96	82	900.0	23.0	0.666667	1.0	4.0	0.0	0.0	1
96	92	900.0	74.0	2.0	1.0	4.0	0.0	0.0	1
97	9	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
97	98	2800.0	93.0	7.0	1.0	4.0	0.0	0.0	1
98	120	2800.0	88.0	2.666667	1.0	4.0	0.0	0.0	1
99	8	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
99	97	900.0	177.0	4.333333	1.0	4.0	0.0	0.0	1
99	247	900.0	417.0	15.0	1.0	4.0	0.0	0.0	1
100	93	600.0	107.0	13.666667	1.0	4.0	0.0	0.0	1
101	147	600.0	841.0	27.666667	1.0	4.0	0.0	0.0	1
102	85	2800.0	23.0	1.0	1.0	4.0	0.0	0.0	1
102	96	900.0	53.0	1.333333	1.0	4.0	0.0	0.0	1
103	124	2400.0	29.0	0.666667	1.0	4.0	0.0	0.0	1
103	137	2400.0	46.0	2.0	1.0	4.0	0.0	0.0	1
104	93	600.0	291.0	19.0	1.0	4.0	0.0	0.0	1
105	89	600.0	295.0	7.333333	1.0	4.0	0.0	0.0	1
106	98	2800.0	25.0	0.666667	1.0	4.0	0.0	0.0	1
106	107	2800.0	104.0	3.0	1.0	4.0	0.0	0.0	1
107	84	900.0	17.0	0.333333	1.0	4.0	0.0	0.0	1
107	90	2400.0	162.0	5.666667	1.0	4.0	0.0	0.0	1
108	32	2400.0	387.0	20.333333	1.0	4.0	0.0	0.0	1
108	109	600.0	50.0	2.333333	1.0	4.0	0.0	0.0	1
109	108	600.0	50.0	2.333333	1.0	4.0	0.0	0.0	1
109	111	600.0	468.0	11.666667	1.0	4.0	0.0	0.0	1
109	134	2400.0	514.0	12.333333	1.0	4.0	0.0	0.0	1
110	187	600.0	134.0	9.333333	1.0	4.0	0.0	0.0	1
111	112	2400.0	114.0	3.666667	1.0	4.0	0.0	0.0	1
111	131	2400.0	877.0	34.333333	1.0	4.0	0.0	0.0	1
112	115	2400.0	176.0	18.0	1.0	4.0	0.0	0.0	1
113	109	600.0	267.0	6.666667	1.0	4.0	0.0	0.0	1
114	111	2400.0	280.0	9.666667	1.0	4.0	0.0	0.0	1
115	75	2400.0	18.0	0.333333	1.0	4.0	0.0	0.0	1
115	110	600.0	190.0	6.666667	1.0	4.0	0.0	0.0	1
115	111	2400.0	290.0	9.666667	1.0	4.0	0.0	0.0	1
116	117	2400.0	79.0	2.0	1.0	4.0	0.0	0.0	1
117	8	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
117	99	2800.0	27.0	1.666667	1.0	4.0	0.0	0.0	1
117	118	2400.0	493.0	14.0	1.0	4.0	0.0	0.0	1
118	108	2400.0	133.0	5.666667	1.0	4.0	0.0	0.0	1
119	116	2800.0	18.0	1.0	1.0	4.0	0.0	0.0	1
119	123	2400.0	47.0	2.666667	1.0	4.0	0.0	0.0	1
120	116	2800.0	32.0	1.0	1.0	4.0	0.0	0.0	1
120	119	2800.0	24.0	1.333333	1.0	4.0	0.0	0.0	1
121	8	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
121	128	2400.0	217.0	10.0	1.0	4.0	0.0	0.0	1
122	360	2400.0	53.0	2.333333	1.0	4.0	0.0	0.0	1
123	130	2400.0	54.0	1.333333	1.0	4.0	0.0	0.0	1
124	103	2400.0	29.0	0.666667	1.0	4.0	0.0	0.0	1
124	125	2400.0	65.0	3.333333	1.0	4.0	0.0	0.0	1
125	126	2400.0	24.0	0.666667	1.0	4.0	0.0	0.0	1
125	177	900.0	60.0	1.666667	1.0	4.0	0.0	0.0	1
126	102	900.0	33.0	1.333333	1.0	4.0	0.0	0.0	1
127	129	2400.0	20.0	0.666667	1.0	4.0	0.0	0.0	1
127	293	2400.0	326.0	10.0	1.0	4.0	0.0	0.0	1
128	114	2400.0	593.0	17.0	1.0	4.0	0.0	0.0	1
128	131	2400.0	21.0	0.666667	1.0	4.0	0.0	0.0	1
129	122	2400.0	364.0	10.666667	1.0	4.0	0.0	0.0	1
129	128	2400.0	22.0	2.0	1.0	4.0	0.0	0.0	1
130	121	2400.0	129.0	3.0	1.0	4.0	0.0	0.0	1
130	122	2800.0	36.0	2.0	1.0	4.0	0.0	0.0	1
131	48	2400.0	461.0	21.0	1.0	4.0	0.0	0.0	1
131	127	2400.0	22.0	1.333333	1.0	4.0	0.0	0.0	1
132	133	2800.0	109.0	4.666667	1.0	4.0	0.0	0.0	1
133	106	2400.0	38.0	2.666667	1.0	4.0	0.0	0.0	1
133	135	2400.0	26.0	1.0	1.0	4.0	0.0	0.0	1
134	8	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
134	130	2400.0	220.0	14.333333	1.0	4.0	0.0	0.0	1
135	136	2800.0	33.0	1.666667	1.0	4.0	0.0	0.0	1
136	124	2400.0	46.0	1.666667	1.0	4.0	0.0	0.0	1
136	137	2400.0	32.0	0.666667	1.0	4.0	0.0	0.0	1
137	106	2800.0	48.0	1.666667	1.0	4.0	0.0	0.0	1
137	136	2400.0	32.0	0.666667	1.0	4.0	0.0	0.0	1
138	127	2400.0	258.0	9.0	1.0	4.0	0.0	0.0	1
139	140	2400.0	22.0	2.333333	1.0	4.0	0.0	0.0	1
139	144	2400.0	39.0	1.333333	1.0	4.0	0.0	0.0	1
140	17	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
140	142	2400.0	15.0	1.0	1.0	4.0	0.0	0.0	1
140	149	2400.0	40.0	1.333333	1.0	4.0	0.0	0.0	1
141	150	2400.0	199.0	5.0	1.0	4.0	0.0	0.0	1
141	152	2400.0	22.0	0.333333	1.0	4.0	0.0	0.0	1
142	17	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
142	143	2400.0	22.0	0.333333	1.0	4.0	0.0	0.0	1
142	145	2800.0	166.0	6.333333	1.0	4.0	0.0	0.0	1
143	139	2400.0	20.0	1.333333	1.0	4.0	0.0	0.0	1
143	258	900.0	18.0	1.666667	1.0	4.0	0.0	0.0	1
144	70	2400.0	363.0	14.666667	1.0	4.0	0.0	0.0	1
144	151	2400.0	21.0	0.333333	1.0	4.0	0.0	0.0	1
145	18	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
145	146	2400.0	24.0	2.0	1.0	4.0	0.0	0.0	1
145	153	2400.0	427.0	12.666667	1.0	4.0	0.0	0.0	1
146	18	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
146	143	2400.0	167.0	8.333333	1.0	4.0	0.0	0.0	1
146	145	2400.0	24.0	0.666667	1.0	4.0	0.0	0.0	1
146	276	2400.0	71.0	2.666667	1.0	4.0	0.0	0.0	1
147	100	600.0	978.0	27.333333	1.0	4.0	0.0	0.0	1
147	148	2400.0	71.0	2.0	1.0	4.0	0.0	0.0	1
147	160	2400.0	408.0	12.666667	1.0	4.0	0.0	0.0	1
148	150	2400.0	22.0	0.333333	1.0	4.0	0.0	0.0	1
148	152	2400.0	200.0	11.666667	1.0	4.0	0.0	0.0	1
149	17	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
149	142	2400.0	43.0	4.333333	1.0	4.0	0.0	0.0	1
149	158	2400.0	397.0	11.666667	1.0	4.0	0.0	0.0	1
150	147	2400.0	78.0	3.666667	1.0	4.0	0.0	0.0	1
150	148	2400.0	22.0	0.333333	1.0	4.0	0.0	0.0	1
151	17	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
151	140	2400.0	40.0	4.666667	1.0	4.0	0.0	0.0	1
151	144	2400.0	21.0	0.333333	1.0	4.0	0.0	0.0	1
152	52	2800.0	75.0	4.666667	1.0	4.0	0.0	0.0	1
152	141	2400.0	22.0	0.333333	1.0	4.0	0.0	0.0	1
153	154	2400.0	127.0	5.0	1.0	4.0	0.0	0.0	1
153	162	2400.0	19.0	0.333333	1.0	4.0	0.0	0.0	1
154	39	2800.0	24.0	0.666667	1.0	4.0	0.0	0.0	1
154	163	2400.0	15.0	0.333333	1.0	4.0	0.0	0.0	1
155	3	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
155	16	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
155	159	2400.0	153.0	5.333333	1.0	4.0	0.0	0.0	1
156	18	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
156	157	2400.0	162.0	5.0	1.0	4.0	0.0	0.0	1
157	18	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
157	146	2400.0	75.0	8.0	1.0	4.0	0.0	0.0	1
157	275	2400.0	20.0	0.333333	1.0	4.0	0.0	0.0	1
158	147	2400.0	272.0	8.0	1.0	4.0	0.0	0.0	1
159	200	2400.0	201.0	12.666667	1.0	4.0	0.0	0.0	1
160	149	2400.0	261.0	8.666667	1.0	4.0	0.0	0.0	1
161	3	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
161	211	2400.0	314.0	9.666667	1.0	4.0	0.0	0.0	1
162	153	2400.0	19.0	0.333333	1.0	4.0	0.0	0.0	1
162	156	2400.0	186.0	6.0	1.0	4.0	0.0	0.0	1
163	154	2400.0	15.0	0.333333	1.0	4.0	0.0	0.0	1
163	162	2400.0	126.0	3.333333	1.0	4.0	0.0	0.0	1
164	165	2400.0	238.0	12.0	1.0	4.0	0.0	0.0	1
164	168	2400.0	200.0	5.0	1.0	4.0	0.0	0.0	1
164	170	600.0	1131.0	40.333333	1.0	4.0	0.0	0.0	1
165	164	2400.0	238.0	18.0	1.0	4.0	0.0	0.0	1
165	167	600.0	1330.0	53.0	1.0	4.0	0.0	0.0	1
165	251	2400.0	81.0	2.333333	1.0	4.0	0.0	0.0	1
165	252	900.0	80.0	2.666667	1.0	4.0	0.0	0.0	1
166	23	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
166	165	600.0	1001.0	44.333333	1.0	4.0	0.0	0.0	1
167	166	600.0	329.0	11.333333	1.0	4.0	0.0	0.0	1
167	274	2400.0	365.0	10.666667	1.0	4.0	0.0	0.0	1
167	361	900.0	70.0	3.333333	1.0	4.0	0.0	0.0	1
168	58	2400.0	75.0	13.0	1.0	4.0	0.0	0.0	1
168	66	2400.0	82.0	4.666667	1.0	4.0	0.0	0.0	1
169	164	600.0	558.0	35.333333	1.0	4.0	0.0	0.0	1
170	1	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
170	169	600.0	573.0	14.333333	1.0	4.0	0.0	0.0	1
